pkt arrive time in UTC,Label,Heartbeat,MACsrc,MACdst,APPID,GOOSElength,gocbRef,Timeallowedtolive,datset,goID,t,Dif_St,Dif_Sq,stNum,sqNum,istest?,num of data,data_Dec,data,I_CB1-66KV,I_CB2-66KV,I_CB3-66KV,I_TRSF1-W1,I_TRSF1-W2,I_CB-TRSF1,I_TRSF2-W1,I_TRSF2-W2,I_CB-TRSF2,I_CB2-22KV,I_FDR1,I_FDR4,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4
1605062731.42914,0,1.00023,99,255,4,142,1231,2000,BFP,231,1605062715,0,1,1,15,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062731.59733,0,1.00059,23,255,1,147,1111,2000,PIOC,111,1605062712,0,1,1,18,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062731.68909,0,1.00044,32,255,2,147,1121,2000,PIOC,121,1605062713,0,1,1,17,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062731.82184,0,1.00040,11,255,3,152,1131,2000,PIOC,131,1605062716,0,1,1,15,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062732.42938,0,1.00024,99,255,4,142,1231,2000,BFP,231,1605062715,0,1,1,16,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062732.59760,0,1.00027,23,255,1,147,1111,2000,PIOC,111,1605062712,0,1,1,19,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062732.68934,0,1.00025,32,255,2,147,1121,2000,PIOC,121,1605062713,0,1,1,18,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062732.82216,0,1.00032,11,255,3,152,1131,2000,PIOC,131,1605062716,0,1,1,16,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062733.43009,0,1.00071,99,255,4,142,1231,2000,BFP,231,1605062715,0,1,1,17,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062733.59771,0,1.00011,23,255,1,147,1111,2000,PIOC,111,1605062712,0,1,1,20,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062733.69039,0,1.00105,32,255,2,147,1121,2000,PIOC,121,1605062713,0,1,1,19,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062733.82270,0,1.00054,11,255,3,152,1131,2000,PIOC,131,1605062716,0,1,1,17,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062734.43045,0,1.00036,99,255,4,142,1231,2000,BFP,231,1605062715,0,1,1,18,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062734.59874,0,1.00103,23,255,1,147,1111,2000,PIOC,111,1605062712,0,1,1,21,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062734.69046,0,1.00007,32,255,2,147,1121,2000,PIOC,121,1605062713,0,1,1,20,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062734.82323,0,1.00053,11,255,3,152,1131,2000,PIOC,131,1605062716,0,1,1,18,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062735.43135,0,1.00090,99,255,4,142,1231,2000,BFP,231,1605062715,0,1,1,19,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062735.60012,0,1.00138,23,255,1,147,1111,2000,PIOC,111,1605062712,0,1,1,22,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062735.69063,0,1.00017,32,255,2,147,1121,2000,PIOC,121,1605062713,0,1,1,21,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062735.82363,0,1.00040,11,255,3,152,1131,2000,PIOC,131,1605062716,0,1,1,19,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062736.43220,0,1.00085,99,255,4,142,1231,2000,BFP,231,1605062715,0,1,1,20,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062736.60054,0,1.00042,23,255,1,147,1111,2000,PIOC,111,1605062712,0,1,1,23,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062736.69126,0,1.00063,32,255,2,147,1121,2000,PIOC,121,1605062713,0,1,1,22,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062736.82405,0,1.00042,11,255,3,152,1131,2000,PIOC,131,1605062716,0,1,1,20,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062737.43454,0,1.00234,99,255,4,142,1231,2000,BFP,231,1605062715,0,1,1,21,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062737.60070,0,1.00016,23,255,1,147,1111,2000,PIOC,111,1605062712,0,1,1,24,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062737.69174,0,1.00048,32,255,2,147,1121,2000,PIOC,121,1605062713,0,1,1,23,0,4,9,1001,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062737.82494,0,1.00089,11,255,3,152,1131,2000,PIOC,131,1605062716,0,1,1,21,0,7,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062738.43487,0,1.00033,99,255,4,142,1231,2000,BFP,231,1605062715,0,1,1,22,0,5,0,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
1605062738.60285,0,1.00215,23,255,1,147,1111,2000,PIOC,111,1605062712,0,1,1,25,0,4,5,101,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1
